year,reg_name,tax_name,reg_id,tax_id,amount
2016,Provence-Alpes-Côte d'Azur,CVAE,d2cc5169-137b-41a4-a683-91d94847ef98,7c85096d-d549-426d-939d-a2339f0814c6,271297733
2018,Provence-Alpes-Côte d'Azur,CVAE,d2cc5169-137b-41a4-a683-91d94847ef98,7c85096d-d549-426d-939d-a2339f0814c6,580056921
2017,Provence-Alpes-Côte d'Azur,CVAE,d2cc5169-137b-41a4-a683-91d94847ef98,7c85096d-d549-426d-939d-a2339f0814c6,563733303
2015,Provence-Alpes-Côte d'Azur,CVAE,d2cc5169-137b-41a4-a683-91d94847ef98,7c85096d-d549-426d-939d-a2339f0814c6,266927276
2014,Provence-Alpes-Côte d'Azur,CVAE,d2cc5169-137b-41a4-a683-91d94847ef98,7c85096d-d549-426d-939d-a2339f0814c6,262012383
2015,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,69036501
2012,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,64681202
2014,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,105561020
2014,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,67967550
2013,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,66809510
2013,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,107019374
2019,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,398047604
2017,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,387699640
2015,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,109312337
2018,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,389491172
2016,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,179080710
2012,Normandie,CVAE,595dfc9d-6340-431b-89e0-d97b6a981735,7c85096d-d549-426d-939d-a2339f0814c6,106433767
2016,Corse,CVAE,d8581684-67e6-4201-b019-9499161dc5c2,7c85096d-d549-426d-939d-a2339f0814c6,13807518
2013,Corse,CVAE,d8581684-67e6-4201-b019-9499161dc5c2,7c85096d-d549-426d-939d-a2339f0814c6,12363414
2015,Corse,CVAE,d8581684-67e6-4201-b019-9499161dc5c2,7c85096d-d549-426d-939d-a2339f0814c6,11999026
2017,Corse,CVAE,d8581684-67e6-4201-b019-9499161dc5c2,7c85096d-d549-426d-939d-a2339f0814c6,28520946
2012,Corse,CVAE,d8581684-67e6-4201-b019-9499161dc5c2,7c85096d-d549-426d-939d-a2339f0814c6,10436038
2019,Corse,CVAE,d8581684-67e6-4201-b019-9499161dc5c2,7c85096d-d549-426d-939d-a2339f0814c6,45912194
2014,Corse,CVAE,d8581684-67e6-4201-b019-9499161dc5c2,7c85096d-d549-426d-939d-a2339f0814c6,11789332
2018,Corse,CVAE,d8581684-67e6-4201-b019-9499161dc5c2,7c85096d-d549-426d-939d-a2339f0814c6,42764995
2019,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,306322449
2012,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,75550581
2014,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,79698652
2017,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,286894689
2018,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,292101033
2014,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,54351940
2012,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,56677513
2013,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,55503484
2016,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,141076928
2013,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,78555064
2015,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,80943797
2015,Bourgogne-Franche-Comté,CVAE,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,7c85096d-d549-426d-939d-a2339f0814c6,54372936
2013,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,153017556
2014,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,162843530
2015,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,108653936
2017,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,578070696
2012,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,99441708
2014,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,105987049
2013,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,105877787
2012,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,137449952
2016,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,284100278
2015,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,162209666
2018,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,584525145
2019,Occitanie,CVAE,2ebd2c63-4501-422b-8a44-a8985bc4a1da,7c85096d-d549-426d-939d-a2339f0814c6,623451924
2014,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,162913406
2013,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,83855363
2012,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,152180342
2015,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,29084535
2014,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,83824613
2012,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,75164378
2013,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,162985139
2018,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,613919371
2019,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,658864461
2014,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,27982921
2013,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,28415304
2012,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,27312234
2015,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,168376332
2015,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,89452755
2016,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,286070632
2017,Nouvelle-Aquitaine,CVAE,7367518c-3bee-47fa-93ee-427254c5c95e,7c85096d-d549-426d-939d-a2339f0814c6,593878295
2015,Bretagne,CVAE,da7eb159-014b-49b4-96aa-fbb69758f29f,7c85096d-d549-426d-939d-a2339f0814c6,156195460
2013,Bretagne,CVAE,da7eb159-014b-49b4-96aa-fbb69758f29f,7c85096d-d549-426d-939d-a2339f0814c6,152696102
2017,Bretagne,CVAE,da7eb159-014b-49b4-96aa-fbb69758f29f,7c85096d-d549-426d-939d-a2339f0814c6,330468032
2018,Bretagne,CVAE,da7eb159-014b-49b4-96aa-fbb69758f29f,7c85096d-d549-426d-939d-a2339f0814c6,335625838
2014,Bretagne,CVAE,da7eb159-014b-49b4-96aa-fbb69758f29f,7c85096d-d549-426d-939d-a2339f0814c6,152613694
2019,Bretagne,CVAE,da7eb159-014b-49b4-96aa-fbb69758f29f,7c85096d-d549-426d-939d-a2339f0814c6,366726598
2012,Bretagne,CVAE,da7eb159-014b-49b4-96aa-fbb69758f29f,7c85096d-d549-426d-939d-a2339f0814c6,142171367
2016,Bretagne,CVAE,da7eb159-014b-49b4-96aa-fbb69758f29f,7c85096d-d549-426d-939d-a2339f0814c6,159849588
2018,Pays de la Loire,CVAE,50e962a2-0f93-4e06-8225-bd736a697012,7c85096d-d549-426d-939d-a2339f0814c6,454981004
2014,Pays de la Loire,CVAE,50e962a2-0f93-4e06-8225-bd736a697012,7c85096d-d549-426d-939d-a2339f0814c6,198735838
2015,Pays de la Loire,CVAE,50e962a2-0f93-4e06-8225-bd736a697012,7c85096d-d549-426d-939d-a2339f0814c6,206062767
2016,Pays de la Loire,CVAE,50e962a2-0f93-4e06-8225-bd736a697012,7c85096d-d549-426d-939d-a2339f0814c6,207952117
2017,Pays de la Loire,CVAE,50e962a2-0f93-4e06-8225-bd736a697012,7c85096d-d549-426d-939d-a2339f0814c6,433911380
2013,Pays de la Loire,CVAE,50e962a2-0f93-4e06-8225-bd736a697012,7c85096d-d549-426d-939d-a2339f0814c6,202906343
2012,Pays de la Loire,CVAE,50e962a2-0f93-4e06-8225-bd736a697012,7c85096d-d549-426d-939d-a2339f0814c6,185120172
2016,Centre-Val de Loire,CVAE,abb4141f-f575-4fec-862d-ad4b51256af5,7c85096d-d549-426d-939d-a2339f0814c6,144703216
2018,Centre-Val de Loire,CVAE,abb4141f-f575-4fec-862d-ad4b51256af5,7c85096d-d549-426d-939d-a2339f0814c6,299353728
2013,Centre-Val de Loire,CVAE,abb4141f-f575-4fec-862d-ad4b51256af5,7c85096d-d549-426d-939d-a2339f0814c6,138695767
2017,Centre-Val de Loire,CVAE,abb4141f-f575-4fec-862d-ad4b51256af5,7c85096d-d549-426d-939d-a2339f0814c6,308114487
2019,Centre-Val de Loire,CVAE,abb4141f-f575-4fec-862d-ad4b51256af5,7c85096d-d549-426d-939d-a2339f0814c6,314966965
2012,Centre-Val de Loire,CVAE,abb4141f-f575-4fec-862d-ad4b51256af5,7c85096d-d549-426d-939d-a2339f0814c6,135495847.2
2014,Centre-Val de Loire,CVAE,abb4141f-f575-4fec-862d-ad4b51256af5,7c85096d-d549-426d-939d-a2339f0814c6,143452194
2015,Centre-Val de Loire,CVAE,abb4141f-f575-4fec-862d-ad4b51256af5,7c85096d-d549-426d-939d-a2339f0814c6,144382502
2015,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,69029870
2014,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,102241487
2019,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,662549751
2014,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,114834726
2013,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,130504210
2016,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,298833240
2012,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,116840183
2015,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,104861418
2015,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,121987693
2012,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,64402663
2012,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,100200084
2017,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,618322026
2018,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,620880092
2013,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,103560022
2014,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,68190085
2013,Grand Est,CVAE,9be7fce3-5775-4cad-8545-b125b6a820c8,7c85096d-d549-426d-939d-a2339f0814c6,68022415
2015,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,202597949
2012,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,84601280
2015,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,88755214
2013,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,197984660
2014,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,88659235
2016,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,295783299
2014,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,192274272
2017,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,604029006
2012,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,190406116
2018,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,620093536
2019,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,658822394
2013,Hauts-de-France,CVAE,b18c4851-c734-4f67-9d5d-198ec3d317b6,7c85096d-d549-426d-939d-a2339f0814c6,87433249
2013,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,61620029
2017,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,1060240622
2014,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,62898017
2013,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,419809129
2018,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,1066617698
2012,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,397348518
2015,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,65258257
2015,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,433376825
2014,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,419358756
2012,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,58208224
2016,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,506545917
2019,Auvergne-Rhône-Alpes,CVAE,9e540192-ace7-425f-9987-aaf5ae031274,7c85096d-d549-426d-939d-a2339f0814c6,1136669837
2017,Île-de-France,CVAE,729fa8ca-e093-4744-83df-3481aaa9dc6d,7c85096d-d549-426d-939d-a2339f0814c6,1514251754
2015,Île-de-France,CVAE,729fa8ca-e093-4744-83df-3481aaa9dc6d,7c85096d-d549-426d-939d-a2339f0814c6,1363192804
2014,Île-de-France,CVAE,729fa8ca-e093-4744-83df-3481aaa9dc6d,7c85096d-d549-426d-939d-a2339f0814c6,1264969724
2018,Île-de-France,CVAE,729fa8ca-e093-4744-83df-3481aaa9dc6d,7c85096d-d549-426d-939d-a2339f0814c6,1490846383
2013,Île-de-France,CVAE,729fa8ca-e093-4744-83df-3481aaa9dc6d,7c85096d-d549-426d-939d-a2339f0814c6,1363255769
2016,Île-de-France,CVAE,729fa8ca-e093-4744-83df-3481aaa9dc6d,7c85096d-d549-426d-939d-a2339f0814c6,1372376357
2019,Île-de-France,CVAE,729fa8ca-e093-4744-83df-3481aaa9dc6d,7c85096d-d549-426d-939d-a2339f0814c6,1692030820
2012,Île-de-France,CVAE,729fa8ca-e093-4744-83df-3481aaa9dc6d,7c85096d-d549-426d-939d-a2339f0814c6,1240517248
2019,Guadeloupe,CVAE,6025eeaf-621e-4249-8574-316a14ad4fe5,7c85096d-d549-426d-939d-a2339f0814c6,26171625
2013,Guadeloupe,CVAE,6025eeaf-621e-4249-8574-316a14ad4fe5,7c85096d-d549-426d-939d-a2339f0814c6,10304695
2018,Guadeloupe,CVAE,6025eeaf-621e-4249-8574-316a14ad4fe5,7c85096d-d549-426d-939d-a2339f0814c6,25720888.42
2016,Guadeloupe,CVAE,6025eeaf-621e-4249-8574-316a14ad4fe5,7c85096d-d549-426d-939d-a2339f0814c6,11530814
2014,Guadeloupe,CVAE,6025eeaf-621e-4249-8574-316a14ad4fe5,7c85096d-d549-426d-939d-a2339f0814c6,10694691
2012,Guadeloupe,CVAE,6025eeaf-621e-4249-8574-316a14ad4fe5,7c85096d-d549-426d-939d-a2339f0814c6,1300657
2015,Guadeloupe,CVAE,6025eeaf-621e-4249-8574-316a14ad4fe5,7c85096d-d549-426d-939d-a2339f0814c6,10409800
2017,Guadeloupe,CVAE,6025eeaf-621e-4249-8574-316a14ad4fe5,7c85096d-d549-426d-939d-a2339f0814c6,24702817
2018,Martinique,CVAE,2c776fd7-5684-41c1-a14b-20c7a57aba33,7c85096d-d549-426d-939d-a2339f0814c6,36039151
2015,Martinique,CVAE,2c776fd7-5684-41c1-a14b-20c7a57aba33,7c85096d-d549-426d-939d-a2339f0814c6,10699402
2019,Martinique,CVAE,2c776fd7-5684-41c1-a14b-20c7a57aba33,7c85096d-d549-426d-939d-a2339f0814c6,39897227
2016,Martinique,CVAE,2c776fd7-5684-41c1-a14b-20c7a57aba33,7c85096d-d549-426d-939d-a2339f0814c6,36532308
2017,Martinique,CVAE,2c776fd7-5684-41c1-a14b-20c7a57aba33,7c85096d-d549-426d-939d-a2339f0814c6,37940736
2014,Martinique,CVAE,2c776fd7-5684-41c1-a14b-20c7a57aba33,7c85096d-d549-426d-939d-a2339f0814c6,10017132
2013,Martinique,CVAE,2c776fd7-5684-41c1-a14b-20c7a57aba33,7c85096d-d549-426d-939d-a2339f0814c6,10191563
2012,Martinique,CVAE,2c776fd7-5684-41c1-a14b-20c7a57aba33,7c85096d-d549-426d-939d-a2339f0814c6,10681303
2012,Guyane,CVAE,52393301-f3ee-44ae-b9c7-7a2e546dd159,7c85096d-d549-426d-939d-a2339f0814c6,2453388.76
2018,Guyane,CVAE,52393301-f3ee-44ae-b9c7-7a2e546dd159,7c85096d-d549-426d-939d-a2339f0814c6,13365307
2014,Guyane,CVAE,52393301-f3ee-44ae-b9c7-7a2e546dd159,7c85096d-d549-426d-939d-a2339f0814c6,4456986.14
2017,Guyane,CVAE,52393301-f3ee-44ae-b9c7-7a2e546dd159,7c85096d-d549-426d-939d-a2339f0814c6,0
2016,Guyane,CVAE,52393301-f3ee-44ae-b9c7-7a2e546dd159,7c85096d-d549-426d-939d-a2339f0814c6,1576003
2019,Guyane,CVAE,52393301-f3ee-44ae-b9c7-7a2e546dd159,7c85096d-d549-426d-939d-a2339f0814c6,14236849
2015,Guyane,CVAE,52393301-f3ee-44ae-b9c7-7a2e546dd159,7c85096d-d549-426d-939d-a2339f0814c6,4548190.63
2013,Guyane,CVAE,52393301-f3ee-44ae-b9c7-7a2e546dd159,7c85096d-d549-426d-939d-a2339f0814c6,4455952.26
2019,La Réunion,CVAE,62512c29-eb2a-4d06-b9ea-34e78eae65f6,7c85096d-d549-426d-939d-a2339f0814c6,57463953
2014,La Réunion,CVAE,62512c29-eb2a-4d06-b9ea-34e78eae65f6,7c85096d-d549-426d-939d-a2339f0814c6,21262138
2016,La Réunion,CVAE,62512c29-eb2a-4d06-b9ea-34e78eae65f6,7c85096d-d549-426d-939d-a2339f0814c6,23505501
2018,La Réunion,CVAE,62512c29-eb2a-4d06-b9ea-34e78eae65f6,7c85096d-d549-426d-939d-a2339f0814c6,52397797
2017,La Réunion,CVAE,62512c29-eb2a-4d06-b9ea-34e78eae65f6,7c85096d-d549-426d-939d-a2339f0814c6,49957496
2013,La Réunion,CVAE,62512c29-eb2a-4d06-b9ea-34e78eae65f6,7c85096d-d549-426d-939d-a2339f0814c6,21416828
2015,La Réunion,CVAE,62512c29-eb2a-4d06-b9ea-34e78eae65f6,7c85096d-d549-426d-939d-a2339f0814c6,22290236
2012,La Réunion,CVAE,62512c29-eb2a-4d06-b9ea-34e78eae65f6,7c85096d-d549-426d-939d-a2339f0814c6,19465064
2013,Provence-Alpes-Côte d'Azur,Frais de personnel,d2cc5169-137b-41a4-a683-91d94847ef98,04a8305c-316d-4ede-858b-21efef6aa957,230255443.2
2014,Provence-Alpes-Côte d'Azur,Frais de personnel,d2cc5169-137b-41a4-a683-91d94847ef98,04a8305c-316d-4ede-858b-21efef6aa957,242116398.4
2012,Provence-Alpes-Côte d'Azur,Frais de personnel,d2cc5169-137b-41a4-a683-91d94847ef98,04a8305c-316d-4ede-858b-21efef6aa957,221403592.8
2016,Provence-Alpes-Côte d'Azur,Frais de personnel,d2cc5169-137b-41a4-a683-91d94847ef98,04a8305c-316d-4ede-858b-21efef6aa957,250907430.3
2019,Provence-Alpes-Côte d'Azur,Frais de personnel,d2cc5169-137b-41a4-a683-91d94847ef98,04a8305c-316d-4ede-858b-21efef6aa957,277153801.8
2015,Provence-Alpes-Côte d'Azur,Frais de personnel,d2cc5169-137b-41a4-a683-91d94847ef98,04a8305c-316d-4ede-858b-21efef6aa957,249698629.6
2017,Provence-Alpes-Côte d'Azur,Frais de personnel,d2cc5169-137b-41a4-a683-91d94847ef98,04a8305c-316d-4ede-858b-21efef6aa957,260091312.4
2018,Provence-Alpes-Côte d'Azur,Frais de personnel,d2cc5169-137b-41a4-a683-91d94847ef98,04a8305c-316d-4ede-858b-21efef6aa957,267881165.9
2012,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,71119438.12
2014,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,73978731.9
2013,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,71836986.05
2015,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,109596894.8
2018,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,200864287.1
2012,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,103610779
2016,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,193025594.3
2015,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,77793332.03
2017,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,197161977.8
2013,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,108559298
2014,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,108519673.4
2019,Normandie,Frais de personnel,595dfc9d-6340-431b-89e0-d97b6a981735,04a8305c-316d-4ede-858b-21efef6aa957,207952753.1
2015,Corse,Frais de personnel,d8581684-67e6-4201-b019-9499161dc5c2,04a8305c-316d-4ede-858b-21efef6aa957,61563441.58
2017,Corse,Frais de personnel,d8581684-67e6-4201-b019-9499161dc5c2,04a8305c-316d-4ede-858b-21efef6aa957,64877532.92
2014,Corse,Frais de personnel,d8581684-67e6-4201-b019-9499161dc5c2,04a8305c-316d-4ede-858b-21efef6aa957,60753208.86
2018,Corse,Frais de personnel,d8581684-67e6-4201-b019-9499161dc5c2,04a8305c-316d-4ede-858b-21efef6aa957,211748396.8
2012,Corse,Frais de personnel,d8581684-67e6-4201-b019-9499161dc5c2,04a8305c-316d-4ede-858b-21efef6aa957,56298971.02
2013,Corse,Frais de personnel,d8581684-67e6-4201-b019-9499161dc5c2,04a8305c-316d-4ede-858b-21efef6aa957,59094072.16
